feature,start_hour,window_label,center_hour,center_hour_mod,W_obs_full,W_boot_mean,W_boot_std,W_null_mean,W_null_std,W_t_stat,W_p_ttest,W_n_null_valid
H_pairedShannon_z,21.5,021.5-000.5,23.0,23.0,0.03148284307213317,0.028461045951003922,0.06816230172021646,-0.009511952135822127,0.1190493514508542,4.869862343914682,2.272324802326647e-06,200
H_gamma_z,21.5,021.5-000.5,23.0,23.0,0.011307882890672536,0.05471472066215967,0.07132098186275368,0.004869049706326019,0.11576317372468671,0.7865960237766823,0.4324541029853089,200
H_GiniSimpson_z,21.5,021.5-000.5,23.0,23.0,0.07409091990002657,0.10566775361594621,0.07484696231253865,0.006575177850998157,0.11167535786180785,8.549932582044894,3.24975765813953e-15,200
RAOQ_z,21.5,021.5-000.5,23.0,23.0,0.012695883186627446,0.06121635835931398,0.07018245144010851,0.0062068512169616685,0.09643615502331104,0.9516012968326724,0.34245357204905014,200
AGI_z,21.5,021.5-000.5,23.0,23.0,-0.04787196942693429,0.004284425994357583,0.07775669569042269,-0.0029085425913198803,0.06655486542226463,-9.554205787699509,4.827785488419547e-18,200
nROI_z,21.5,021.5-000.5,23.0,23.0,-0.17249805675470153,-0.2063379705732494,0.06549638214928051,0.0005104002536506558,0.17685970349065858,-13.834180510167897,6.122198313582443e-31,200
aROI_z,21.5,021.5-000.5,23.0,23.0,-0.08934025308816235,-0.03604955867072431,0.05984290221690218,-0.011054785412065924,0.11266233475841927,-9.826919561151962,7.869590842908085e-19,200
ZCR_z,21.5,021.5-000.5,23.0,23.0,-0.11403918992933583,-0.12598413764460561,0.07779127425245384,-0.00822852584414563,0.17531288321711588,-8.535532212293822,3.560071222501406e-15,200
MEANt_z,21.5,021.5-000.5,23.0,23.0,0.1226900159770331,0.0015688100435749003,0.07818561945206452,3.279622217082445e-05,0.073719258346834,23.530283346611157,2.144622201291847e-59,200
VARt_z,21.5,021.5-000.5,23.0,23.0,0.1221200525319295,0.03334837950069029,0.07187199313452985,0.002398452239165694,0.06989254713449934,24.22460158981157,2.9191642294834827e-61,200
SKEWt_z,21.5,021.5-000.5,23.0,23.0,-0.06360801073098679,0.020813933412905716,0.0797391954607144,-0.002454395452790586,0.07405387496299835,-11.678561338995994,2.4437423620511283e-24,200
KURTt_z,21.5,021.5-000.5,23.0,23.0,0.032507074672310184,0.001465687802697357,0.05049764318314546,0.0010068411272345728,0.0715972633530839,6.2220335542262095,2.8449236540070594e-09,200
LEQt_z,21.5,021.5-000.5,23.0,23.0,0.26460101186470714,0.19714995260220172,0.07227560951637674,-0.013936482871810076,0.15366267304759115,25.634820407153022,5.7046771568116716e-65,200
BGNt_z,21.5,021.5-000.5,23.0,23.0,0.30511715474196627,0.30512055915551445,0.054753515270273105,-0.016575238992945687,0.18228701874637368,24.95744070317835,3.343878341642572e-63,200
SNRt_z,21.5,021.5-000.5,23.0,23.0,0.033083637884917486,0.030888368843440414,0.07135659265653713,0.004114023318579796,0.10589205688047941,3.868960810032992,0.00014806883592524125,200
MED_z,21.5,021.5-000.5,23.0,23.0,-0.007536646712194375,0.046612660347866555,0.06774489280462612,-0.004573743463717159,0.0753729256664999,-0.5559261393853704,0.5788858502218669,200
Ht_z,21.5,021.5-000.5,23.0,23.0,-0.13434411919863581,0.004305231725781764,0.08834663507599604,0.0024758361080273357,0.12834239139863032,-15.076284171531242,9.25625755084272e-35,200
ACTtFraction_z,21.5,021.5-000.5,23.0,23.0,0.041453940948432626,-0.03148460338321756,0.08130351975132118,0.0006231746618781084,0.09276776049472973,6.224514113155942,2.80751145562257e-09,200
ACTtCount_z,21.5,021.5-000.5,23.0,23.0,-0.0014814409255336472,-0.035756698125672455,0.07627177559380985,-0.008354680086661606,0.0906040623670981,1.0728247481573003,0.28464899939945204,200
ACTtMean_z,21.5,021.5-000.5,23.0,23.0,0.14254113624229875,0.15054231423451878,0.06106297543939242,-0.007201965605559477,0.08659330954330491,24.45555281602353,7.085760240374594e-62,200
EVNtFraction_z,21.5,021.5-000.5,23.0,23.0,0.007685516962238868,-0.0030439606610312216,0.056444339656781056,0.003334776872380113,0.09469483260308661,0.649758331294419,0.5165976549139641,200
EVNtMean_z,21.5,021.5-000.5,23.0,23.0,-0.020673303491690605,-0.01689090011483814,0.07330608348096516,0.005356629374118773,0.07163288267041848,-5.1389644970536175,6.574085905245607e-07,200
EVNtCount_z,21.5,021.5-000.5,23.0,23.0,0.07320824905173395,-0.03868725642585989,0.05615670039377886,-0.006100673817203065,0.10290641919387435,10.899199021505641,5.428509231160069e-22,200
MEANf_z,22.0,022.0-001.0,23.5,23.5,0.036957769278004614,0.024789553347696166,0.07540328815541786,0.0003312454977670776,0.07504904346016499,6.901850348044227,6.710733159056174e-11,200
VARf_z,22.0,022.0-001.0,23.5,23.5,-0.028944807003696834,0.0066510188690853825,0.053393742127121335,-0.004490736199234803,0.07191642876396104,-4.8088147842280815,2.9907337056759566e-06,200
SKEWf_z,22.0,022.0-001.0,23.5,23.5,-0.05065624082299023,-0.005429041710377728,0.08066886381785075,-0.03419836673119584,0.17421830920521553,-1.3359645639212547,0.18308662914431423,200
KURTf_z,22.0,022.0-001.0,23.5,23.5,0.07664353651813502,0.10237501951463503,0.07804366296533219,-0.01679500055541348,0.12963726731232159,10.193214429563486,6.708643906981731e-20,200
NBPEAKS_z,22.0,022.0-001.0,23.5,23.5,-0.1416034577075408,-0.1447990822121003,0.07435552808421234,0.0053662369224259585,0.1702864931792366,-12.205697088656377,6.091027873874582e-26,200
LEQf_z,22.0,022.0-001.0,23.5,23.5,0.2088514323707444,0.21065110144473678,0.061992355168970704,-0.015445639257839873,0.15721033315196853,20.17704271328564,5.11836921759832e-50,200
ENRf_z,22.0,022.0-001.0,23.5,23.5,0.19393375917101255,0.22102813647997627,0.060297627385978915,-0.022421303926408825,0.15744514999225337,19.433578267448347,7.35879197151683e-48,200
BGNf_z,22.0,022.0-001.0,23.5,23.5,0.3514178370978397,0.3474217219695562,0.05964191582293762,-0.010650233659167225,0.19556054456867172,26.183276248088763,2.202954268513863e-66,200
SNRf_z,22.0,022.0-001.0,23.5,23.5,0.10413919623425708,0.10934624488090935,0.05496314404981747,-0.0038148833455816412,0.08013165833741648,19.052410323576805,9.62188817515069e-47,200
Hf_z,22.0,022.0-001.0,23.5,23.5,0.09909191652071458,0.030736939376174024,0.07287434842374267,0.007945979062082435,0.13087566975073703,9.849028559296567,6.788310968024347e-19,200
EAS_z,22.0,022.0-001.0,23.5,23.5,0.05374857764542879,0.046993311670582086,0.07182234149939355,0.010536753683602842,0.07762348808239597,7.872713403039162,2.1927530496201755e-13,200
ECU_z,22.0,022.0-001.0,23.5,23.5,0.20390791810347178,0.17241948101884394,0.0731022822479498,-0.019034403160045628,0.2501080873195102,12.606071948206504,3.636035825302042e-27,200
ECV_z,22.0,022.0-001.0,23.5,23.5,0.03209570953635934,0.017675633774764325,0.08005634594997386,-0.006332351731239253,0.14263805746573405,3.8100270282633084,0.0001851281921237215,200
EPS_z,22.0,022.0-001.0,23.5,23.5,0.13920174799600565,0.03041396823493011,0.07853669849001646,-0.025197706345115704,0.3043976523199893,7.63790181047604,9.077761827170137e-13,200
EPS_KURT_z,22.0,022.0-001.0,23.5,23.5,0.07557199538883437,0.041481268992603106,0.06173218193042985,-0.003383925434748211,0.10121994099646565,11.031475908711078,2.1818767236162566e-22,200
EPS_SKEW_z,22.0,022.0-001.0,23.5,23.5,-0.0798762993223923,-0.01781266769750079,0.08731703229846324,-0.024983434540891043,0.12325517126243114,-6.298334833045145,1.890489649373314e-09,200
ACI_z,22.0,022.0-001.0,23.5,23.5,0.08023410697691048,-0.005766350328692303,0.07284606712258511,-0.0017673341959882948,0.0759404225387564,15.270859229374004,2.3412867663954823e-35,200
NDSI_z,22.0,022.0-001.0,23.5,23.5,-0.045233313086176494,0.016177128012906196,0.07053638306134194,0.005037115523477346,0.18786954582708973,-3.7841748971657805,0.00020401863529161834,200
rBA_z,22.0,022.0-001.0,23.5,23.5,0.10916900849442111,0.004270406088804644,0.0667670327996902,-0.0030754647190635014,0.0657745160538845,24.13361068136036,5.108689949823213e-61,200
AnthroEnergy_z,22.0,022.0-001.0,23.5,23.5,0.046384274857492344,0.0035443901803181776,0.09399365265279787,-0.0014453753518372258,0.06783413370093111,9.971578660945818,2.9861661893192786e-19,200
BioEnergy_z,22.0,022.0-001.0,23.5,23.5,-0.04966588104937578,0.019141353339862888,0.06334092965042352,0.0006189733292996352,0.07294681746526761,-9.748680684820608,1.326558588780749e-18,200
BI_z,22.0,022.0-001.0,23.5,23.5,-0.033546847009040065,-0.09051226079274254,0.07444244464667646,-0.03716792915496685,0.252125649679712,0.20311235638826003,0.8392547432121489,200
ROU_z,22.0,022.0-001.0,23.5,23.5,0.0451360257449762,0.009591684198709387,0.06394623575409714,0.006633188768669347,0.07145192204703799,7.620681527067571,1.0065868844874499e-12,200
ADI_z,22.0,022.0-001.0,23.5,23.5,-0.10518322108279063,0.015406074309946042,0.07944585851242404,0.0042383957927273645,0.11542779622243601,-13.406262587214842,1.2699325708526145e-29,200
AEI_z,22.0,022.0-001.0,23.5,23.5,0.06970564080532583,-0.00974401276065568,0.07854207263667873,-0.009527632889434794,0.10584467886400058,10.586528435154124,4.631811922456813e-21,200
LFC_z,22.0,022.0-001.0,23.5,23.5,-0.08647467885211636,0.010207025821670958,0.07770999103299468,-0.0020162592633299766,0.12270493250394443,-9.734102778241589,1.461886695419396e-18,200
MFC_z,22.0,022.0-001.0,23.5,23.5,0.06579781803580391,0.03229308169325437,0.060134652984706105,-0.01779389415581079,0.17525268636731814,6.745490499106861,1.621627200412379e-10,200
HFC_z,22.0,022.0-001.0,23.5,23.5,-0.14389615362530256,-0.1849429452192374,0.05901938352609025,3.812739204053242e-05,0.12563317636093502,-16.20223401184665,3.330415134353349e-38,200
ACTspFract_z,22.0,022.0-001.0,23.5,23.5,-0.18887747086338408,-0.1650162058234461,0.07676458123057962,-0.002109613071813579,0.10235289825396249,-25.805780003301766,2.060449330841218e-65,200
ACTspCount_z,22.0,022.0-001.0,23.5,23.5,-0.19138832513362503,-0.14998374656014815,0.06652185172420386,-0.005209906032993615,0.10243489113538654,-25.703746291417534,3.7820737555036217e-65,200
ACTspMean_z,22.0,022.0-001.0,23.5,23.5,0.24894532990528087,0.03177132449735406,0.07391866975862577,-0.0025615845594351098,0.07819825455651064,45.48496529543033,4.2009483384100217e-107,200
EVNspFract_z,22.0,022.0-001.0,23.5,23.5,-0.16362793558398286,-0.10918456733944558,0.0764933096396934,-0.010309901029163319,0.0991190195267639,-21.87516027287439,7.683278697806755e-55,200
EVNspMean_z,22.0,022.0-001.0,23.5,23.5,-0.12075041954805345,-0.05690588165738786,0.07744274310603412,0.00684835027600987,0.0961357142938957,-18.770538311667934,6.503797894742209e-46,200
EVNspCount_z,22.0,022.0-001.0,23.5,23.5,-0.2460872250645534,-0.1811495625436101,0.05719851604993513,0.0018813077230409208,0.09908499393816968,-35.391884095870516,8.244881611345343e-88,200
TFSD_z,22.0,022.0-001.0,23.5,23.5,0.004798320041461413,-0.06040237231518159,0.06940040602637687,0.0024921628801837614,0.08476165439226409,0.38477289734688674,0.700816579188778,200
H_Havrda_z,22.0,022.0-001.0,23.5,23.5,0.017387521406669593,0.09621000864207431,0.06601450964188986,0.012468719153288794,0.10391537006256314,0.6694136635585675,0.5040075562179777,200
H_Renyi_z,22.0,022.0-001.0,23.5,23.5,-0.17120756412329163,-0.09507186629525109,0.08671096407379236,-0.003419799725540559,0.18146537996265644,-13.07619844955508,1.3135052905779444e-28,200
H_pairedShannon_z,22.0,022.0-001.0,23.5,23.5,0.019047883175449053,0.05379301789394351,0.07895210344041909,0.014424313105547946,0.12855922830393943,0.5086150240399427,0.6115854990504264,200
H_gamma_z,22.0,022.0-001.0,23.5,23.5,0.14983601498091226,0.08730414528645486,0.07087340183344847,0.005253518130884515,0.1181571116529522,17.304970057802336,1.5229349969287485e-41,200
H_GiniSimpson_z,22.0,022.0-001.0,23.5,23.5,0.0687863149808498,0.112300819007334,0.06427658009333799,0.009087288783932241,0.10395656852827984,8.121388932261684,4.7595727528168105e-14,200
RAOQ_z,22.0,022.0-001.0,23.5,23.5,0.1350246960884751,0.08434014286327794,0.06848902220397417,0.007046024673629181,0.10604393566535476,17.06737605255586,7.923205084401734e-41,200
AGI_z,22.0,022.0-001.0,23.5,23.5,-0.02468032429045658,0.007825482216238073,0.04776405576250541,-0.0021852948520845045,0.06795794762507272,-4.681244332633533,5.267172706127202e-06,200
nROI_z,22.0,022.0-001.0,23.5,23.5,-0.16819929533087416,-0.20018602438742308,0.05973620475593941,0.004659074203689355,0.17918140038976127,-13.643081817293842,2.3720154996994003e-30,200
aROI_z,22.0,022.0-001.0,23.5,23.5,-0.02518136775781606,-0.03779515283606892,0.07341831708005225,-0.009036982185626048,0.09519855157854591,-2.398314748889205,0.017394173179528242,200
ZCR_z,22.0,022.0-001.0,23.5,23.5,-0.05205213888952326,-0.11557042434806561,0.06798961126246705,-0.000739161199974529,0.18802523510058008,-3.8594558297182515,0.00015352737865165615,200
MEANt_z,22.0,022.0-001.0,23.5,23.5,-0.1378491837354724,-0.004281859155401626,0.06594054629247491,-0.001059061512169466,0.07034118494747191,-27.50173261814251,1.0281244489398524e-69,200
VARt_z,22.0,022.0-001.0,23.5,23.5,0.04331430089185488,-0.007040253652292849,0.08824919609380558,-0.00024242280160958723,0.07019217306503364,8.775694880220255,7.71179195202907e-16,200
SKEWt_z,22.0,022.0-001.0,23.5,23.5,0.02656707190861237,0.0060945056822967894,0.06499105696667529,-0.007429889168248219,0.07001060013449767,6.867383416511465,8.159692264300059e-11,200
KURTt_z,22.0,022.0-001.0,23.5,23.5,0.11489105022460357,0.007410325644722065,0.06039460606417729,0.0012996806439701922,0.06759019371302366,23.767124578977622,4.918571090431681e-60,200
LEQt_z,22.0,022.0-001.0,23.5,23.5,0.23324706176794832,0.23071779697022973,0.05385883068983649,-0.015598537402416594,0.15708734166367488,22.402875849605635,2.6147306035104554e-56,200
BGNt_z,22.0,022.0-001.0,23.5,23.5,0.2418372582968207,0.27314002281555533,0.05611238477041957,-0.01731761313314336,0.19003629608051972,19.28580705319694,1.9898890114930394e-47,200
SNRt_z,22.0,022.0-001.0,23.5,23.5,-0.012222851765020977,0.040688261735639115,0.0667976821042294,0.002288971737453867,0.09902169282393969,-2.0725577423175414,0.03950201637371957,200
MED_z,22.0,022.0-001.0,23.5,23.5,0.00889249724291169,0.044176504581690354,0.07285093709273681,-0.003568527876823755,0.07096975669297492,2.483107107389321,0.013851048136789447,200
Ht_z,22.0,022.0-001.0,23.5,23.5,-0.014737944634201914,-0.041903515420991196,0.06531367009393872,-0.009348344783489575,0.1388225456662736,-0.5490495198787545,0.5835870011790059,200
ACTtFraction_z,22.0,022.0-001.0,23.5,23.5,0.0335331283335824,-0.03686107600308917,0.08298805118353943,-0.002160624308396227,0.0901073791823718,5.6020483046245415,6.984773009792821e-08,200
ACTtCount_z,22.0,022.0-001.0,23.5,23.5,-0.12302577157917473,-0.05175157589657857,0.06826566724499626,0.016169479248892532,0.091844906794137,-21.43306781073937,1.339314828184747e-53,200
ACTtMean_z,22.0,022.0-001.0,23.5,23.5,0.1529055946184505,0.13214655438717052,0.08257864756423228,0.006435980331901977,0.08138750505347293,25.450997037382947,1.712192412552828e-64,200
EVNtFraction_z,22.0,022.0-001.0,23.5,23.5,-0.07872680657706094,-0.023843310462125723,0.06483731560967056,0.009405389144938452,0.08881096155773581,-14.034049883667219,1.4846369461182162e-31,200
EVNtMean_z,22.0,022.0-001.0,23.5,23.5,-0.07212738499470052,-0.010587326055628177,0.06996500466399717,0.005725611330918276,0.06985588726311139,-15.761128745008936,7.385485491914536e-37,200
